Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,SILINV,TopGainer10data.csv,0-30000000-2550-75,5433,1402,1205,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,GEECEE,TopGainer10data.csv,0-300000025-5050-75,5433,1425,1251,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,ASPINWALL,TopGainer10data.csv,0-30000000-2550-75,5433,1402,1205,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,CARERATING,TopGainer10data.csv,0-300000025-5050-75,5433,1425,1251,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,OFSS,TopGainer10data.csv,0-300000025-5075-100,5433,224,195,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,PRESTIGE,TopGainer10data.csv,0-30000000-2550-75,5433,1402,1205,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,MOIL,TopGainer10data.csv,0-300000025-5050-75,5433,1425,1251,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,RUPA,TopGainer10data.csv,0-300000025-5050-75,5433,1425,1251,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,JYOTHYLAB,TopGainer10data.csv,0-300000025-5050-75,5433,1425,1251,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,ACCELYA,TopGainer10data.csv,0-300000050-7575-100,5433,102,91,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,AKSHOPTFBR,TopGainer10data.csv,0-30000000-2550-75,5433,1402,1205,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,CENTURYPLY,TopGainer10data.csv,0-300000025-5025-50,5433,705,621,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,VIVIDHA,TopGainer10data.csv,0-300000025-5025-50,5433,705,621,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,SATIN,TopGainer10data.csv,0-30000000-2550-75,5433,1402,1205,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,VAIBHAVGBL,TopGainer10data.csv,0-30000000-2550-75,5433,1402,1205,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,BSOFT,TopGainer10data.csv,3000000-800000025-5075-100,5433,31,27,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,KAMDHENU,TopGainer10data.csv,0-300000050-7575-100,5433,102,91,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,JKCEMENT,TopGainer10data.csv,0-300000050-7575-100,5433,102,91,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,ORIENTCEM,TopGainer10data.csv,0-30000000-2550-75,5433,1402,1205,PROGRESS
